id,CGPA,Academic Pressure,Work Pressure,Study Satisfaction,Job Satisfaction,Work/Study Hours
13401,7.99,5.0,0.0,4.0,0.0,9.0
13408,6.99,3.0,0.0,3.0,0.0,9.0
13412,8.83,1.0,0.0,1.0,0.0,7.0
13413,9.39,4.0,0.0,3.0,0.0,1.0
13425,7.09,1.0,0.0,1.0,0.0,6.0
13426,6.89,1.0,0.0,1.0,0.0,12.0
13447,5.32,5.0,0.0,3.0,0.0,2.0
13448,6.1,3.0,0.0,4.0,0.0,12.0
13471,7.38,2.0,0.0,1.0,0.0,11.0
13478,8.24,3.0,0.0,3.0,0.0,11.0
13483,8.04,3.0,0.0,4.0,0.0,11.0
13484,7.77,4.0,0.0,4.0,0.0,9.0
13487,5.27,2.0,0.0,3.0,0.0,7.0
13498,9.54,4.0,0.0,4.0,0.0,12.0
13508,6.41,3.0,0.0,1.0,0.0,10.0
13511,6.79,2.0,0.0,1.0,0.0,2.0
13512,9.72,1.0,0.0,2.0,0.0,12.0
13533,5.64,2.0,0.0,2.0,0.0,5.0
13544,9.86,5.0,0.0,2.0,0.0,12.0
13554,8.65,5.0,0.0,4.0,0.0,10.0
13568,8.62,3.0,0.0,1.0,0.0,10.0
13570,9.91,3.0,0.0,4.0,0.0,9.0
13571,7.92,4.0,0.0,4.0,0.0,2.0
13577,9.72,4.0,0.0,1.0,0.0,9.0
13579,5.16,3.0,0.0,2.0,0.0,8.0
13584,5.38,3.0,0.0,5.0,0.0,10.0
13588,8.04,3.0,0.0,4.0,0.0,7.0
13590,6.89,2.0,0.0,3.0,0.0,1.0
13596,7.77,4.0,0.0,3.0,0.0,10.0
13599,9.41,2.0,0.0,1.0,0.0,0.0
13601,8.52,5.0,0.0,3.0,0.0,1.0
13602,7.09,1.0,0.0,3.0,0.0,2.0
13603,7.77,5.0,0.0,5.0,0.0,12.0
13606,7.75,3.0,0.0,4.0,0.0,7.0
13618,5.45,5.0,0.0,4.0,0.0,1.0
13619,9.36,2.0,0.0,1.0,0.0,12.0
13625,6.29,5.0,0.0,4.0,0.0,5.0
13629,6.37,2.0,0.0,2.0,0.0,11.0
13631,5.75,2.0,0.0,4.0,0.0,7.0
13635,9.93,5.0,0.0,4.0,0.0,10.0
13637,8.04,4.0,0.0,3.0,0.0,12.0
13646,6.69,1.0,0.0,3.0,0.0,12.0
13647,7.17,3.0,0.0,3.0,0.0,5.0
13649,5.82,5.0,0.0,4.0,0.0,5.0
13654,8.46,5.0,0.0,4.0,0.0,9.0
13658,8.08,5.0,0.0,1.0,0.0,10.0
13664,7.14,3.0,0.0,2.0,0.0,7.0
13665,7.92,5.0,0.0,3.0,0.0,11.0
13670,8.7,4.0,0.0,2.0,0.0,12.0
13679,6.41,2.0,0.0,2.0,0.0,8.0
13680,5.37,3.0,0.0,2.0,0.0,5.0
13686,9.11,4.0,0.0,4.0,0.0,10.0
13687,9.36,4.0,0.0,3.0,0.0,10.0
13690,6.83,3.0,0.0,1.0,0.0,12.0
13701,7.02,3.0,0.0,4.0,0.0,8.0
13702,8.95,4.0,0.0,4.0,0.0,9.0
13704,7.25,4.0,0.0,5.0,0.0,5.0
13708,9.67,3.0,0.0,3.0,0.0,10.0
13709,9.63,3.0,0.0,5.0,0.0,8.0
13710,8.04,4.0,0.0,4.0,0.0,9.0
13711,5.87,5.0,0.0,3.0,0.0,11.0
13712,9.25,1.0,0.0,4.0,0.0,8.0
13713,8.69,3.0,0.0,1.0,0.0,7.0
13714,6.27,4.0,0.0,2.0,0.0,10.0
13721,9.88,1.0,0.0,3.0,0.0,11.0
13736,7.12,1.0,0.0,5.0,0.0,8.0
13737,9.44,1.0,0.0,5.0,0.0,12.0
13739,8.81,2.0,0.0,4.0,0.0,7.0
13747,6.21,1.0,0.0,4.0,0.0,9.0
13748,5.74,1.0,0.0,2.0,0.0,2.0
13756,7.85,3.0,0.0,5.0,0.0,8.0
13758,8.91,5.0,0.0,1.0,0.0,9.0
13761,5.44,1.0,0.0,5.0,0.0,8.0
13762,8.59,4.0,0.0,3.0,0.0,3.0
13763,5.72,3.0,0.0,1.0,0.0,10.0
13766,5.81,5.0,0.0,1.0,0.0,11.0
13780,7.9,4.0,0.0,3.0,0.0,2.0
13782,7.88,1.0,0.0,4.0,0.0,7.0
13784,6.16,2.0,0.0,3.0,0.0,4.0
13785,8.77,1.0,0.0,4.0,0.0,6.0
13789,6.39,4.0,0.0,4.0,0.0,8.0
13799,8.03,3.0,0.0,3.0,0.0,9.0
13807,9.56,2.0,0.0,2.0,0.0,3.0
13813,9.63,2.0,0.0,3.0,0.0,4.0
13817,5.37,5.0,0.0,1.0,0.0,3.0
13819,8.59,5.0,0.0,4.0,0.0,10.0
13820,8.92,4.0,0.0,1.0,0.0,7.0
13825,5.82,3.0,0.0,1.0,0.0,8.0
13827,5.88,4.0,0.0,1.0,0.0,10.0
13830,5.48,4.0,0.0,4.0,0.0,8.0
13839,8.04,1.0,0.0,2.0,0.0,11.0
13851,5.74,3.0,0.0,5.0,0.0,7.0
13854,9.6,1.0,0.0,3.0,0.0,12.0
13855,8.7,3.0,0.0,4.0,0.0,6.0
13864,5.82,4.0,0.0,1.0,0.0,8.0
13884,9.74,1.0,0.0,3.0,0.0,6.0
13898,9.98,4.0,0.0,2.0,0.0,12.0
13901,7.09,4.0,0.0,3.0,0.0,6.0
13907,5.57,5.0,0.0,3.0,0.0,10.0
13916,8.74,2.0,0.0,4.0,0.0,10.0
13917,8.9,3.0,0.0,3.0,0.0,8.0
13926,5.47,2.0,0.0,3.0,0.0,10.0
13927,8.04,5.0,0.0,3.0,0.0,12.0
13928,9.59,2.0,0.0,1.0,0.0,4.0
13940,7.15,1.0,0.0,2.0,0.0,0.0
13946,7.74,2.0,0.0,4.0,0.0,12.0
13949,8.59,4.0,0.0,3.0,0.0,8.0
13955,7.15,3.0,0.0,5.0,0.0,7.0
13956,8.44,5.0,0.0,2.0,0.0,12.0
13958,6.78,3.0,0.0,1.0,0.0,11.0
13960,7.22,1.0,0.0,5.0,0.0,11.0
13966,7.09,2.0,0.0,2.0,0.0,8.0
13971,5.87,3.0,0.0,4.0,0.0,12.0
13977,9.89,1.0,0.0,2.0,0.0,11.0
13985,8.13,2.0,0.0,3.0,0.0,8.0
13988,5.37,1.0,0.0,3.0,0.0,0.0
13998,9.37,5.0,0.0,2.0,0.0,9.0
14007,6.75,5.0,0.0,1.0,0.0,8.0
14009,9.95,2.0,0.0,5.0,0.0,11.0
14012,8.27,2.0,0.0,4.0,0.0,11.0
14016,7.22,5.0,0.0,5.0,0.0,7.0
14026,8.95,3.0,0.0,4.0,0.0,7.0
14033,5.32,3.0,0.0,1.0,0.0,7.0
14034,9.24,5.0,0.0,2.0,0.0,3.0
14035,8.09,1.0,0.0,1.0,0.0,7.0
14036,8.63,4.0,0.0,5.0,0.0,11.0
14037,6.08,5.0,0.0,4.0,0.0,12.0
14041,6.99,5.0,0.0,3.0,0.0,10.0
14045,5.37,3.0,0.0,4.0,0.0,8.0
14047,8.62,5.0,0.0,2.0,0.0,9.0
14055,9.26,3.0,0.0,4.0,0.0,1.0
14061,9.11,5.0,0.0,5.0,0.0,6.0
14065,5.74,4.0,0.0,2.0,0.0,12.0
14069,5.16,3.0,0.0,2.0,0.0,8.0
14070,7.09,3.0,0.0,4.0,0.0,0.0
14073,7.34,5.0,0.0,3.0,0.0,10.0
14075,6.02,1.0,0.0,5.0,0.0,11.0
14082,9.96,3.0,0.0,3.0,0.0,12.0
14101,7.79,5.0,0.0,5.0,0.0,12.0
14103,9.74,3.0,0.0,1.0,0.0,12.0
14105,8.47,5.0,0.0,5.0,0.0,12.0
14106,9.54,4.0,0.0,1.0,0.0,10.0
14107,7.52,1.0,0.0,3.0,0.0,7.0
14111,5.6,2.0,0.0,1.0,0.0,4.0
14115,8.88,3.0,0.0,2.0,0.0,10.0
14118,9.96,1.0,0.0,2.0,0.0,10.0
14119,9.91,2.0,0.0,5.0,0.0,4.0
14123,9.95,4.0,0.0,4.0,0.0,10.0
14125,6.36,3.0,0.0,1.0,0.0,9.0
14130,8.53,5.0,0.0,1.0,0.0,3.0
14133,9.11,5.0,0.0,3.0,0.0,8.0
14135,9.19,5.0,0.0,3.0,0.0,8.0
14136,9.5,5.0,0.0,3.0,0.0,9.0
14140,6.99,1.0,0.0,2.0,0.0,9.0
14141,6.7,5.0,0.0,1.0,0.0,11.0
14144,8.62,4.0,0.0,3.0,0.0,10.0
14145,8.09,4.0,0.0,2.0,0.0,0.0
14147,8.52,2.0,0.0,2.0,0.0,0.0
14153,6.39,3.0,0.0,5.0,0.0,10.0
14154,5.75,2.0,0.0,4.0,0.0,10.0
14155,6.63,5.0,0.0,4.0,0.0,9.0
14167,7.88,1.0,0.0,4.0,0.0,1.0
14170,5.84,1.0,0.0,3.0,0.0,3.0
14172,8.04,3.0,0.0,2.0,0.0,7.0
14178,6.89,3.0,0.0,4.0,0.0,8.0
14181,7.02,3.0,0.0,3.0,0.0,12.0
14186,8.73,3.0,0.0,5.0,0.0,10.0
14192,7.47,4.0,0.0,5.0,0.0,4.0
14194,9.21,5.0,0.0,2.0,0.0,3.0
14205,5.09,2.0,0.0,5.0,0.0,4.0
14209,8.58,3.0,0.0,4.0,0.0,3.0
14227,9.71,3.0,0.0,1.0,0.0,8.0
14230,8.92,3.0,0.0,4.0,0.0,3.0
14239,8.52,4.0,0.0,2.0,0.0,9.0
14247,9.92,4.0,0.0,3.0,0.0,11.0
14250,7.77,5.0,0.0,3.0,0.0,6.0
14253,8.59,2.0,0.0,3.0,0.0,8.0
14258,7.24,2.0,0.0,1.0,0.0,0.0
14268,8.62,1.0,0.0,3.0,0.0,8.0
14274,9.63,3.0,0.0,4.0,0.0,12.0
14277,5.74,5.0,0.0,3.0,0.0,11.0
14278,5.77,3.0,0.0,2.0,0.0,9.0
14281,8.08,5.0,0.0,1.0,0.0,11.0
14283,8.96,2.0,0.0,1.0,0.0,11.0
14286,5.64,3.0,0.0,5.0,0.0,4.0
14288,8.91,5.0,0.0,1.0,0.0,8.0
14295,7.91,3.0,0.0,5.0,0.0,8.0
14297,9.88,2.0,0.0,2.0,0.0,1.0
14303,8.97,3.0,0.0,4.0,0.0,7.0
14305,5.68,3.0,0.0,5.0,0.0,10.0
14311,7.53,4.0,0.0,2.0,0.0,9.0
14321,7.25,1.0,0.0,3.0,0.0,10.0
14324,7.9,2.0,0.0,1.0,0.0,11.0
14329,5.82,3.0,0.0,1.0,0.0,0.0
14336,8.23,3.0,0.0,4.0,0.0,3.0
14346,5.66,4.0,0.0,3.0,0.0,3.0
14357,8.04,4.0,0.0,4.0,0.0,3.0
14365,6.81,3.0,0.0,3.0,0.0,9.0
14374,9.94,3.0,0.0,1.0,0.0,8.0
14379,7.88,2.0,0.0,2.0,0.0,7.0
14380,7.04,2.0,0.0,5.0,0.0,12.0
14384,9.21,1.0,0.0,4.0,0.0,12.0
14385,9.88,4.0,0.0,2.0,0.0,6.0
14386,9.21,5.0,0.0,1.0,0.0,12.0
14393,9.46,5.0,0.0,2.0,0.0,12.0
14395,5.88,3.0,0.0,2.0,0.0,8.0
14398,5.82,3.0,0.0,3.0,0.0,0.0
14399,7.1,1.0,0.0,2.0,0.0,12.0
14401,9.39,2.0,0.0,2.0,0.0,2.0
14411,8.04,5.0,0.0,2.0,0.0,12.0
14417,6.89,5.0,0.0,1.0,0.0,8.0
14421,6.99,3.0,0.0,2.0,0.0,1.0
14437,8.89,4.0,0.0,2.0,0.0,10.0
14443,9.43,3.0,0.0,2.0,0.0,4.0
14450,5.89,1.0,0.0,1.0,0.0,10.0
14451,6.78,3.0,0.0,4.0,0.0,0.0
14453,8.27,4.0,0.0,1.0,0.0,10.0
14455,7.68,3.0,0.0,2.0,0.0,10.0
14470,9.67,5.0,0.0,3.0,0.0,12.0
14472,9.19,5.0,0.0,2.0,0.0,11.0
14478,7.09,5.0,0.0,3.0,0.0,9.0
14482,7.13,5.0,0.0,2.0,0.0,12.0
14484,7.26,5.0,0.0,2.0,0.0,0.0
14489,6.47,2.0,0.0,4.0,0.0,9.0
14496,8.21,1.0,0.0,3.0,0.0,2.0
14510,8.71,4.0,0.0,1.0,0.0,8.0
14511,9.96,5.0,0.0,4.0,0.0,12.0
14512,6.1,1.0,0.0,3.0,0.0,3.0
14517,7.64,3.0,0.0,3.0,0.0,12.0
14523,9.33,3.0,0.0,3.0,0.0,12.0
14531,5.46,1.0,0.0,5.0,0.0,12.0
14532,8.96,3.0,0.0,2.0,0.0,3.0
14536,5.77,5.0,0.0,2.0,0.0,12.0
14538,5.09,3.0,0.0,4.0,0.0,10.0
14541,8.04,3.0,0.0,5.0,0.0,2.0
14547,9.67,1.0,0.0,3.0,0.0,2.0
14549,6.92,3.0,0.0,2.0,0.0,12.0
14550,9.63,5.0,0.0,4.0,0.0,8.0
14553,8.7,1.0,0.0,3.0,0.0,0.0
14555,9.93,5.0,0.0,5.0,0.0,8.0
14557,9.5,2.0,0.0,4.0,0.0,0.0
14563,9.6,3.0,0.0,1.0,0.0,4.0
14564,6.08,2.0,0.0,3.0,0.0,10.0
14565,7.21,1.0,0.0,4.0,0.0,8.0
14578,9.39,1.0,0.0,3.0,0.0,0.0
14586,6.75,1.0,0.0,1.0,0.0,2.0
14587,6.29,1.0,0.0,5.0,0.0,8.0
14599,9.13,1.0,0.0,5.0,0.0,1.0
14614,7.91,4.0,0.0,3.0,0.0,8.0
14618,9.26,2.0,0.0,1.0,0.0,8.0
14626,7.94,1.0,0.0,2.0,0.0,9.0
14627,7.04,5.0,0.0,2.0,0.0,12.0
14634,7.17,1.0,0.0,2.0,0.0,11.0
14635,8.04,1.0,0.0,3.0,0.0,9.0
14645,6.1,4.0,0.0,2.0,0.0,10.0
14653,7.47,5.0,0.0,4.0,0.0,9.0
14655,9.44,5.0,0.0,2.0,0.0,2.0
14656,7.25,1.0,0.0,1.0,0.0,8.0
14659,5.9,3.0,0.0,5.0,0.0,11.0
14668,5.38,1.0,0.0,4.0,0.0,4.0
14669,9.44,5.0,0.0,2.0,0.0,8.0
14672,9.96,5.0,0.0,1.0,0.0,10.0
14676,9.87,4.0,0.0,4.0,0.0,6.0
14678,7.04,2.0,0.0,4.0,0.0,10.0
14679,9.13,2.0,0.0,3.0,0.0,7.0
14680,6.89,3.0,0.0,3.0,0.0,5.0
14685,8.95,5.0,0.0,2.0,0.0,9.0
14697,5.74,2.0,0.0,5.0,0.0,6.0
14699,9.03,1.0,0.0,1.0,0.0,0.0
14706,8.14,3.0,0.0,2.0,0.0,1.0
14723,7.37,5.0,0.0,5.0,0.0,5.0
14727,7.09,5.0,0.0,1.0,0.0,12.0
14734,7.88,5.0,0.0,2.0,0.0,5.0
14738,8.61,1.0,0.0,5.0,0.0,8.0
14741,9.59,4.0,0.0,1.0,0.0,11.0
14744,6.17,3.0,0.0,2.0,0.0,3.0
14755,6.42,1.0,0.0,4.0,0.0,4.0
14757,9.96,4.0,0.0,5.0,0.0,12.0
14763,9.84,5.0,0.0,5.0,0.0,0.0
14764,6.27,1.0,0.0,2.0,0.0,10.0
14765,6.86,3.0,0.0,1.0,0.0,10.0
14767,8.63,3.0,0.0,2.0,0.0,11.0
14768,8.58,4.0,0.0,1.0,0.0,4.0
14769,5.74,3.0,0.0,4.0,0.0,2.0
14771,7.24,3.0,0.0,3.0,0.0,7.0
14776,6.41,5.0,0.0,1.0,0.0,3.0
14777,9.04,4.0,0.0,3.0,0.0,8.0
14779,6.27,4.0,0.0,2.0,0.0,4.0
14787,8.78,2.0,0.0,4.0,0.0,9.0
14788,6.5,1.0,0.0,4.0,0.0,10.0
14792,6.21,4.0,0.0,2.0,0.0,12.0
14795,7.39,5.0,0.0,3.0,0.0,11.0
14798,5.69,2.0,0.0,5.0,0.0,5.0
14803,8.44,4.0,0.0,2.0,0.0,11.0
14809,8.04,4.0,0.0,2.0,0.0,4.0
14813,7.94,2.0,0.0,3.0,0.0,11.0
14817,8.9,3.0,0.0,4.0,0.0,11.0
14822,5.74,2.0,0.0,3.0,0.0,9.0
14827,7.25,2.0,0.0,1.0,0.0,1.0
14829,9.26,3.0,0.0,2.0,0.0,9.0
14833,9.21,4.0,0.0,3.0,0.0,5.0
14834,8.04,5.0,0.0,1.0,0.0,11.0
14840,9.87,3.0,0.0,5.0,0.0,2.0
14842,7.28,1.0,0.0,3.0,0.0,6.0
14844,9.54,4.0,0.0,1.0,0.0,6.0
14847,8.53,3.0,0.0,4.0,0.0,3.0
14855,9.72,2.0,0.0,5.0,0.0,6.0
14859,7.88,1.0,0.0,1.0,0.0,5.0
14862,6.04,4.0,0.0,3.0,0.0,3.0
14863,9.71,4.0,0.0,2.0,0.0,11.0
14868,7.06,4.0,0.0,2.0,0.0,11.0
14874,8.24,2.0,0.0,3.0,0.0,12.0
14877,8.04,4.0,0.0,5.0,0.0,12.0
14893,6.0,4.0,0.0,3.0,0.0,11.0
14899,7.72,3.0,0.0,3.0,0.0,8.0
14900,9.39,5.0,0.0,1.0,0.0,7.0
14906,5.8,2.0,0.0,3.0,0.0,6.0
14914,6.83,3.0,0.0,4.0,0.0,10.0
14920,8.44,1.0,0.0,3.0,0.0,9.0
14934,7.88,3.0,0.0,5.0,0.0,11.0
14942,9.71,5.0,0.0,1.0,0.0,8.0
14949,9.71,1.0,0.0,3.0,0.0,9.0
14962,7.74,5.0,0.0,4.0,0.0,11.0
14965,7.14,3.0,0.0,1.0,0.0,4.0
14966,7.22,3.0,0.0,1.0,0.0,1.0
14967,9.44,3.0,0.0,2.0,0.0,6.0
14972,8.4,5.0,0.0,4.0,0.0,2.0
14973,9.96,2.0,0.0,5.0,0.0,9.0
14975,6.03,3.0,0.0,2.0,0.0,7.0
14981,7.09,1.0,0.0,5.0,0.0,10.0
14983,9.25,3.0,0.0,1.0,0.0,6.0
14985,8.5,3.0,0.0,4.0,0.0,10.0
14990,7.94,1.0,0.0,4.0,0.0,6.0
14993,7.85,1.0,0.0,3.0,0.0,11.0
14994,8.94,3.0,0.0,2.0,0.0,12.0
14996,8.59,3.0,0.0,5.0,0.0,10.0
15001,5.56,3.0,0.0,1.0,0.0,12.0
15010,9.87,2.0,0.0,4.0,0.0,10.0
15015,8.73,5.0,0.0,1.0,0.0,0.0
15024,8.53,1.0,0.0,2.0,0.0,2.0
15025,8.58,3.0,0.0,5.0,0.0,4.0
15027,7.51,5.0,0.0,4.0,0.0,11.0
15033,9.92,1.0,0.0,4.0,0.0,11.0
15034,9.39,4.0,0.0,2.0,0.0,8.0
15035,5.59,3.0,0.0,2.0,0.0,6.0
15038,7.91,1.0,0.0,1.0,0.0,6.0
15046,5.42,3.0,0.0,4.0,0.0,7.0
15049,9.9,4.0,0.0,4.0,0.0,2.0
15066,6.28,3.0,0.0,3.0,0.0,6.0
15069,9.21,3.0,0.0,1.0,0.0,10.0
15076,8.95,5.0,0.0,3.0,0.0,10.0
15087,8.79,3.0,0.0,5.0,0.0,7.0
15090,9.91,5.0,0.0,1.0,0.0,12.0
15091,9.96,5.0,0.0,2.0,0.0,12.0
15092,8.09,3.0,0.0,2.0,0.0,4.0
15103,7.1,4.0,0.0,5.0,0.0,10.0
15105,9.89,4.0,0.0,3.0,0.0,0.0
15106,9.41,2.0,0.0,2.0,0.0,7.0
15112,5.32,1.0,0.0,3.0,0.0,12.0
15114,5.85,5.0,0.0,2.0,0.0,10.0
15119,8.94,3.0,0.0,4.0,0.0,7.0
15122,7.7,3.0,0.0,5.0,0.0,2.0
15123,5.7,5.0,0.0,4.0,0.0,11.0
15129,7.88,3.0,0.0,2.0,0.0,10.0
15140,9.93,3.0,0.0,3.0,0.0,6.0
15145,9.33,2.0,0.0,1.0,0.0,6.0
15147,8.52,5.0,0.0,4.0,0.0,0.0
15148,5.12,4.0,0.0,3.0,0.0,10.0
15154,5.09,4.0,0.0,2.0,0.0,5.0
15161,9.67,3.0,0.0,1.0,0.0,2.0
15168,9.47,5.0,0.0,4.0,0.0,5.0
15169,8.9,1.0,0.0,2.0,0.0,7.0
15175,7.07,3.0,0.0,1.0,0.0,8.0
15184,6.38,3.0,0.0,3.0,0.0,11.0
15186,8.17,4.0,0.0,1.0,0.0,7.0
15196,6.75,1.0,0.0,4.0,0.0,1.0
15202,7.25,5.0,0.0,1.0,0.0,6.0
15204,6.39,5.0,0.0,5.0,0.0,4.0
15207,8.24,1.0,0.0,2.0,0.0,8.0
15214,9.93,1.0,0.0,3.0,0.0,2.0
15215,7.43,5.0,0.0,1.0,0.0,9.0
15219,9.54,1.0,0.0,2.0,0.0,12.0
15224,5.85,1.0,0.0,1.0,0.0,12.0
15230,8.44,2.0,0.0,4.0,0.0,12.0
15232,9.37,3.0,0.0,5.0,0.0,7.0
15234,8.28,2.0,0.0,5.0,0.0,12.0
15237,8.91,4.0,0.0,2.0,0.0,6.0
15239,5.39,3.0,0.0,1.0,0.0,4.0
15242,9.96,5.0,0.0,1.0,0.0,12.0
15253,5.11,3.0,0.0,3.0,0.0,12.0
15264,9.54,2.0,0.0,2.0,0.0,10.0
15268,5.85,3.0,0.0,2.0,0.0,6.0
15271,6.83,5.0,0.0,4.0,0.0,12.0
15273,8.71,1.0,0.0,3.0,0.0,4.0
15275,6.73,2.0,0.0,3.0,0.0,9.0
15284,7.09,3.0,0.0,4.0,0.0,8.0
15289,7.06,2.0,0.0,4.0,0.0,9.0
15291,9.41,5.0,0.0,3.0,0.0,12.0
15292,8.55,4.0,0.0,2.0,0.0,12.0
15296,5.88,1.0,0.0,3.0,0.0,3.0
15301,8.13,5.0,0.0,5.0,0.0,11.0
15309,6.78,1.0,0.0,2.0,0.0,12.0
15310,5.77,5.0,0.0,2.0,0.0,7.0
15311,5.86,1.0,0.0,1.0,0.0,3.0
15350,7.94,5.0,0.0,2.0,0.0,10.0
15351,6.92,2.0,0.0,2.0,0.0,12.0
15363,6.76,3.0,0.0,1.0,0.0,5.0
15379,9.92,2.0,0.0,1.0,0.0,10.0
15388,6.81,3.0,0.0,4.0,0.0,0.0
15394,9.24,3.0,0.0,4.0,0.0,7.0
15404,7.74,5.0,0.0,1.0,0.0,7.0
15406,9.5,2.0,0.0,4.0,0.0,8.0
15410,7.47,3.0,0.0,4.0,0.0,11.0
15413,7.25,4.0,0.0,5.0,0.0,10.0
15415,9.98,3.0,0.0,4.0,0.0,11.0
15417,8.81,4.0,0.0,2.0,0.0,7.0
15418,8.91,5.0,0.0,5.0,0.0,11.0
15420,9.6,1.0,0.0,5.0,0.0,0.0
15427,7.61,4.0,0.0,3.0,0.0,5.0
15434,9.86,1.0,0.0,4.0,0.0,12.0
15455,8.75,4.0,0.0,1.0,0.0,11.0
15457,7.1,5.0,0.0,2.0,0.0,2.0
15459,6.1,4.0,0.0,4.0,0.0,9.0
15460,9.54,4.0,0.0,3.0,0.0,10.0
15462,9.05,3.0,0.0,2.0,0.0,10.0
15464,9.33,2.0,0.0,4.0,0.0,3.0
15470,9.5,5.0,0.0,2.0,0.0,6.0
15476,8.14,1.0,0.0,5.0,0.0,12.0
15482,8.11,5.0,0.0,3.0,0.0,6.0
15492,9.04,5.0,0.0,1.0,0.0,11.0
15496,5.64,5.0,0.0,1.0,0.0,11.0
15499,8.04,5.0,0.0,4.0,0.0,12.0
15501,9.13,5.0,0.0,2.0,0.0,1.0
15503,5.11,2.0,0.0,3.0,0.0,10.0
15508,7.06,4.0,0.0,4.0,0.0,3.0
15511,6.82,2.0,0.0,1.0,0.0,12.0
15520,7.25,3.0,0.0,1.0,0.0,10.0
15524,8.58,2.0,0.0,4.0,0.0,4.0
15528,8.09,2.0,0.0,3.0,0.0,11.0
15529,8.78,3.0,0.0,4.0,0.0,2.0
15533,9.01,1.0,0.0,1.0,0.0,10.0
15534,8.39,5.0,0.0,1.0,0.0,9.0
15536,5.83,4.0,0.0,4.0,0.0,2.0
15541,7.61,1.0,0.0,5.0,0.0,1.0
15542,7.1,3.0,0.0,3.0,0.0,10.0
15544,8.04,3.0,0.0,5.0,0.0,12.0
15550,8.95,3.0,0.0,2.0,0.0,9.0
15552,7.92,3.0,0.0,1.0,0.0,8.0
15561,8.95,1.0,0.0,5.0,0.0,10.0
15564,7.91,1.0,0.0,1.0,0.0,8.0
15584,5.64,4.0,0.0,2.0,0.0,2.0
15590,6.88,2.0,0.0,4.0,0.0,10.0
15599,8.1,5.0,0.0,4.0,0.0,8.0
15602,6.99,3.0,0.0,4.0,0.0,2.0
15608,5.7,4.0,0.0,2.0,0.0,9.0
15615,7.92,3.0,0.0,2.0,0.0,7.0
15621,8.94,5.0,0.0,1.0,0.0,12.0
15625,8.59,4.0,0.0,3.0,0.0,12.0
15630,9.67,1.0,0.0,2.0,0.0,7.0
15632,7.68,5.0,0.0,2.0,0.0,9.0
15634,9.96,3.0,0.0,3.0,0.0,4.0
15637,9.82,3.0,0.0,4.0,0.0,8.0
15646,8.96,5.0,0.0,2.0,0.0,7.0
15649,6.37,5.0,0.0,5.0,0.0,5.0
15651,7.47,3.0,0.0,3.0,0.0,10.0
15662,9.56,2.0,0.0,5.0,0.0,1.0
15666,9.13,4.0,0.0,1.0,0.0,2.0
15669,8.74,5.0,0.0,3.0,0.0,12.0
15671,6.37,1.0,0.0,5.0,0.0,11.0
15672,8.39,4.0,0.0,3.0,0.0,7.0
15673,7.64,5.0,0.0,2.0,0.0,9.0
15683,6.17,1.0,0.0,4.0,0.0,7.0
15695,9.79,2.0,0.0,3.0,0.0,7.0
15696,9.5,2.0,0.0,5.0,0.0,4.0
15697,7.88,5.0,0.0,3.0,0.0,11.0
15703,8.73,4.0,0.0,2.0,0.0,4.0
15704,9.96,3.0,0.0,2.0,0.0,6.0
15708,9.24,5.0,0.0,1.0,0.0,4.0
15710,6.37,3.0,0.0,2.0,0.0,1.0
15711,6.78,4.0,0.0,2.0,0.0,2.0
15713,8.71,1.0,0.0,2.0,0.0,7.0
15720,6.75,3.0,0.0,5.0,0.0,2.0
15722,9.21,3.0,0.0,1.0,0.0,0.0
15726,9.79,5.0,0.0,1.0,0.0,11.0
15735,6.78,5.0,0.0,3.0,0.0,9.0
15741,9.91,3.0,0.0,4.0,0.0,11.0
15742,7.15,5.0,0.0,3.0,0.0,10.0
15749,6.25,2.0,0.0,4.0,0.0,10.0
15755,8.95,3.0,0.0,4.0,0.0,10.0
15761,8.0,5.0,0.0,3.0,0.0,1.0
15766,9.92,2.0,0.0,4.0,0.0,12.0
15769,9.04,4.0,0.0,1.0,0.0,10.0
15777,5.51,4.0,0.0,3.0,0.0,6.0
15787,9.24,5.0,0.0,2.0,0.0,6.0
15788,7.25,2.0,0.0,5.0,0.0,11.0
15789,8.17,3.0,0.0,1.0,0.0,12.0
15795,6.83,5.0,0.0,5.0,0.0,4.0
15797,9.63,4.0,0.0,3.0,0.0,7.0
15799,8.53,5.0,0.0,4.0,0.0,8.0
15800,10.0,5.0,0.0,1.0,0.0,6.0
15808,8.89,3.0,0.0,5.0,0.0,12.0
15809,9.67,1.0,0.0,3.0,0.0,12.0
15810,8.97,3.0,0.0,1.0,0.0,3.0
15815,5.57,5.0,0.0,2.0,0.0,12.0
15819,8.04,4.0,0.0,1.0,0.0,1.0
15822,7.85,4.0,0.0,4.0,0.0,8.0
15823,8.24,1.0,0.0,3.0,0.0,8.0
15829,5.16,4.0,0.0,4.0,0.0,2.0
15833,9.41,2.0,0.0,3.0,0.0,7.0
15850,7.34,3.0,0.0,3.0,0.0,6.0
15856,5.61,4.0,0.0,2.0,0.0,7.0
15860,8.52,5.0,0.0,2.0,0.0,12.0
15864,7.74,1.0,0.0,3.0,0.0,7.0
15874,9.79,2.0,0.0,3.0,0.0,12.0
15879,5.81,5.0,0.0,2.0,0.0,12.0
15882,8.29,5.0,0.0,1.0,0.0,8.0
